Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish
perkTreasureHunterLootQuantityRank02Desc,progression,Perk,,,quantity +40%,,,,,,数量+40％,,,,,,获得数量 +40%,獲得數量 +40%,
perkTreasureHunterLootQuantityRank03Desc,progression,Perk,,,quantity +60%,,,,,,数量+60％,,,,,,获得数量 +60%,獲得數量 +60%,
perkTreasureHunterLootQuantityRank04Desc,progression,Perk,,,quantity +80%,,,,,,数量+80％,,,,,,获得数量 +80%,獲得數量 +80%,
perkTreasureHunterLootQuantityRank05Desc,progression,Perk,,,quantity +100%,,,,,,数量+100％,,,,,,获得数量 +100%,獲得數量 +100%,
perkTreasureHunterLootQuantityRank06Desc,progression,Perk,,,quantity +120%,,,,,,数量+120％,,,,,,获得数量 +120%,獲得數量 +120%,
perkTreasureHunterLootQuantityRank07Desc,progression,Perk,,,quantity +140%,,,,,,数量+140％,,,,,,获得数量 +140%,獲得數量 +140%,
perkTreasureHunterLootQuantityRank08Desc,progression,Perk,,,quantity +160%,,,,,,数量+160％,,,,,,获得数量 +160%,獲得數量 +160%,
perkTreasureHunterLootQuantityRank09Desc,progression,Perk,,,quantity +180%,,,,,,数量+180％,,,,,,获得数量 +180%,獲得數量 +180%,
perkTreasureHunterLootQuantityRank10Desc,progression,Perk,,,quantity +200%,,,,,,数量+200％,,,,,,获得数量 +200%,獲得數量 +200%,
perkPainToleranceHealthLossName,progression,Perk,,,Nerve Transposition: Tolerance,,,,,,神経転位：耐性,,,,,,神经移位: 耐受度,神經移位: 耐受度,
perkPainToleranceHealthLossDesc,progression,Perk,,,Reduces blood loss when injured.,,,,,,負傷時の失血を減らします。,,,,,,降低受伤时的损血量,降低受傷時的損血量,
perkPainToleranceHealthLossRankLongDesc,progression,Perk,,,"The ""Pain Tolerance"" skill must be upgraded to the highest level.",,,,,,「痛み耐性」スキルは最高レベルにアップグレードする必要があります。,,,,,,限定「忍痛」技能已经升级至顶状态。,限定「忍痛度」技能已經升級至頂狀態。,
perkPainToleranceHealthLossRank01Desc,progression,Perk,,,damage -7%,,,,,,損傷-7％,,,,,,损血量 -7%,損血量 -7%,
perkPainToleranceHealthLossRank02Desc,progression,Perk,,,damage -14%,,,,,,損傷-14％,,,,,,损血量 -14%,損血量 -14%,
perkPainToleranceHealthLossRank03Desc,progression,Perk,,,damage -21%,,,,,,損傷-21％,,,,,,损血量 -21%,損血量 -21%,
perkPainToleranceHealthLossRank04Desc,progression,Perk,,,damage -28%,,,,,,損傷-28％,,,,,,损血量 -28%,損血量 -28%,
perkPainToleranceHealthLossRank05Desc,progression,Perk,,,damage -35%,,,,,,損傷-35％,,,,,,损血量 -35%,損血量 -35%,
perkPainToleranceHealthLossRank06Desc,progression,Perk,,,damage -42%,,,,,,損傷-42％,,,,,,损血量 -42%,損血量 -42%,
perkPainToleranceHealthLossRank07Desc,progression,Perk,,,damage -49%,,,,,,損傷-49％,,,,,,损血量 -49%,損血量 -49%,
perkPainToleranceHealthLossRank08Desc,progression,Perk,,,damage -56%,,,,,,損傷-56％,,,,,,损血量 -56%,損血量 -56%,
perkPainToleranceHealthLossRank09Desc,progression,Perk,,,damage -63%,,,,,,損傷-63％,,,,,,损血量 -63%,損血量 -63%,
perkPainToleranceHealthLossRank10Desc,progression,Perk,,,damage -70%,,,,,,損傷-70％,,,,,,损血量 -70%,損血量 -70%,
perkHiddenStrikeEntityDamageName,progression,Perk,,,Assassination: Physical Damage,,,,,,暗殺：物理的ダメージ,,,,,,暗杀: 实体伤害,暗殺: 實體傷害,
perkHiddenStrikeEntityDamageDesc,progression,Perk,,,"In stealth state, increases the damage dealt by the attacking target when it is not alerted.",,,,,,ステルス状態では、警告されていないときに攻撃しているターゲットによって与えられるダメージを増やします。,,,,,,增加潜行状态下攻击目标未警觉的伤害量,增加潛行狀態下攻擊目標未警覺的傷害量,
perkHiddenStrikeEntityDamageRankLongDesc,progression,Perk,,,"The ""Hidden Strike"" skill must be upgraded to the highest level.",,,,,,「奇襲」スキルは最高レベルにアップグレードする必要があります。,,,,,,限定「隐蔽之击」技能已经升级至顶状态。,限定「偷襲」技能已經升級至頂狀態。,
perkHiddenStrikeEntityDamageRank01Desc,progression,Perk,,,physical damage +20%,,,,,,物理的ダメージ+20％,,,,,,实体伤害 +20%,實體傷害 +20%,
perkHiddenStrikeEntityDamageRank02Desc,progression,Perk,,,physical damage +40%,,,,,,物理的ダメージ+40％,,,,,,实体伤害 +40%,實體傷害 +40%,
perkHiddenStrikeEntityDamageRank03Desc,progression,Perk,,,physical damage +60%,,,,,,物理的ダメージ+60％,,,,,,实体伤害 +60%,實體傷害 +60%,
perkHiddenStrikeEntityDamageRank04Desc,progression,Perk,,,physical damage +80%,,,,,,物理的ダメージ+80％,,,,,,实体伤害 +80%,實體傷害 +80%,
perkHiddenStrikeEntityDamageRank05Desc,progression,Perk,,,physical damage +100%,,,,,,物理的ダメージ+100％,,,,,,实体伤害 +100%,實體傷害 +100%,
perkHiddenStrikeEntityDamageRank06Desc,progression,Perk,,,physical damage +120%,,,,,,物理的ダメージ+120％,,,,,,实体伤害 +120%,實體傷害 +120%,
perkHiddenStrikeEntityDamageRank07Desc,progression,Perk,,,physical damage +140%,,,,,,物理的ダメージ+140％,,,,,,实体伤害 +140%,實體傷害 +140%,
perkHiddenStrikeEntityDamageRank08Desc,progression,Perk,,,physical damage +160%,,,,,,物理的ダメージ+160％,,,,,,实体伤害 +160%,實體傷害 +160%,
perkHiddenStrikeEntityDamageRank09Desc,progression,Perk,,,physical damage +180%,,,,,,物理的ダメージ+180％,,,,,,实体伤害 +180%,實體傷害 +180%,
perkHiddenStrikeEntityDamageRank10Desc,progression,Perk,,,physical damage +200%,,,,,,物理的ダメージ+200％,,,,,,实体伤害 +200%,實體傷害 +200%,
perkHiddenStrikeCrouchSpeedName,progression,Perk,,,Assassination: Sneak Movement Speed,,,,,,暗殺：スニーク移動速度,,,,,,暗杀: 潜行移动速度,暗殺: 潛行移動速度,
perkHiddenStrikeCrouchSpeedDesc,progression,Perk,,,Increases movement speed in stealth state.,,,,,,ステルス状態での移動速度を上げます。,,,,,,增加潜行状态下的移动速度,增加潛行狀態下的移動速度,
perkHiddenStrikeCrouchSpeedRankLongDesc,progression,Perk,,,"The ""Hidden Strike"" skill must be upgraded to the highest level.",,,,,,「奇襲」スキルは最高レベルにアップグレードする必要があります。,,,,,,限定「隐蔽之击」技能已经升级至顶状态。,限定「偷襲」技能已經升級至頂狀態。,
perkHiddenStrikeCrouchSpeedRank01Desc,progression,Perk,,,movement speed +20%,,,,,,移動速度+20％,,,,,,移动速度 +20%,移動速度 +20%,
perkHiddenStrikeCrouchSpeedRank02Desc,progression,Perk,,,movement speed +40%,,,,,,移動速度+40％,,,,,,移动速度 +40%,移動速度 +40%,
perkHiddenStrikeCrouchSpeedRank03Desc,progression,Perk,,,movement speed +60%,,,,,,移動速度+60％,,,,,,移动速度 +60%,移動速度 +60%,
perkHiddenStrikeCrouchSpeedRank04Desc,progression,Perk,,,movement speed +80%,,,,,,移動速度+80％,,,,,,移动速度 +80%,移動速度 +80%,
perkHiddenStrikeCrouchSpeedRank05Desc,progression,Perk,,,movement speed +100%,,,,,,移動速度+100％,,,,,,移动速度 +100%,移動速度 +100%,
perkHiddenStrikeCrouchSpeedRank06Desc,progression,Perk,,,movement speed +120%,,,,,,移動速度+120％,,,,,,移动速度 +120%,移動速度 +120%,
perkHiddenStrikeCrouchSpeedRank07Desc,progression,Perk,,,movement speed +140%,,,,,,移動速度+140％,,,,,,移动速度 +140%,移動速度 +140%,
perkHiddenStrikeCrouchSpeedRank08Desc,progression,Perk,,,movement speed +160%,,,,,,移動速度+160％,,,,,,移动速度 +160%,移動速度 +160%,
perkHiddenStrikeCrouchSpeedRank09Desc,progression,Perk,,,movement speed +180%,,,,,,移動速度+180％,,,,,,移动速度 +180%,移動速度 +180%,
perkHiddenStrikeCrouchSpeedRank10Desc,progression,Perk,,,movement speed +200%,,,,,,移動速度+200％,,,,,,移动速度 +200%,移動速度 +200%,
perkHiddenStrikeNoiseMultiplierName,progression,Perk,,,Assassination: Noise Reduction,,,,,,暗殺：騒音低減,,,,,,暗杀: 降低噪音,暗殺: 降低噪音,
perkHiddenStrikeNoiseMultiplierDesc,progression,Perk,,,Reduce the amount of noise.,,,,,,騒音の量を減らします。,,,,,,降低噪音量,降低噪音量,
perkHiddenStrikeNoiseMultiplierRankLongDesc,progression,Perk,,,"The ""Hidden Strike"" skill must be upgraded to the highest level.",,,,,,「奇襲」スキルは最高レベルにアップグレードする必要があります。,,,,,,限定「隐蔽之击」技能已经升级至顶状态。,限定「偷襲」技能已經升級至頂狀態。,
perkHiddenStrikeNoiseMultiplierRank01Desc,progression,Perk,,,noise -10%,,,,,,騒音-10％,,,,,,噪音 -10%,噪音 -10%,
perkHiddenStrikeNoiseMultiplierRank02Desc,progression,Perk,,,noise -20%,,,,,,騒音-20％,,,,,,噪音 -20%,噪音 -20%,
perkHiddenStrikeNoiseMultiplierRank03Desc,progression,Perk,,,noise -30%,,,,,,騒音-30％,,,,,,噪音 -30%,噪音 -30%,
perkHiddenStrikeNoiseMultiplierRank04Desc,progression,Perk,,,noise -40%,,,,,,騒音-40％,,,,,,噪音 -40%,噪音 -40%,
perkHiddenStrikeNoiseMultiplierRank05Desc,progression,Perk,,,noise -50%,,,,,,騒音-50％,,,,,,噪音 -50%,噪音 -50%,
perkDaringAdventurerQuestRewardChoiceCountName,progression,Perk,,,Slicker: Quest Rewards,,,,,,スリッカー：クエスト報酬,,,,,,油嘴滑舌: 任务奖励,油嘴滑舌: 任務獎勵,
perkDaringAdventurerQuestRewardChoiceCountDesc,progression,Perk,,,Increases the number of optional rewards for completing quests.,,,,,,クエストを完了するためのオプションの報酬の数を増やします。,,,,,,增加完成任务可选择的奖励次数,增加完成任務可選擇的獎勵次數,
perkDaringAdventurerQuestRewardChoiceCountRankLongDesc,progression,Perk,,,"The ""The Daring Adventurer"" skill must be upgraded to the highest level.",,,,,,「勇敢な冒険者」スキルは最高レベルにアップグレードする必要があります。,,,,,,限定「大胆的冒险家」技能已经升级至顶状态。,限定「勇敢的冒險家」技能已經升級至頂狀態。,
perkDaringAdventurerQuestRewardChoiceCountRank01Desc,progression,Perk,,,rewards +1,,,,,,報酬+1,,,,,,奖励次数 +1,獎勵次數 +1,
perkDaringAdventurerQuestRewardChoiceCountRank02Desc,progression,Perk,,,rewards +2,,,,,,報酬+2,,,,,,奖励次数 +2,獎勵次數 +2,
perkDaringAdventurerQuestRewardChoiceCountRank03Desc,progression,Perk,,,rewards +3,,,,,,報酬+3,,,,,,奖励次数 +3,獎勵次數 +3,
perkAdvancedEngineeringChemistryStationCraftingTimeName,progression,Perk,,,Refiner: Chemistry Experiment,,,,,,精製業者：化学実験,,,,,,精炼师: 化学实验,精煉師: 化學實驗,
perkAdvancedEngineeringChemistryStationCraftingTimeDesc,progression,Perk,,,Reduced item crafting time at chemical stations.,,,,,,化学ステーションでのアイテム作成時間を短縮しました。,,,,,,降低化学站的物品制作时间,降低化學站的物品製作時間,
perkAdvancedEngineeringChemistryStationCraftingTimeRankLongDesc,progression,Perk,,,"The ""Advanced Engineering"" skill must be upgraded to the highest level.",,,,,,「高度エンジニアリング」スキルは最高レベルにアップグレードする必要があります。,,,,,,限定「高级工程师」技能已经升级至顶状态。,限定「高級工程」技能已經升級至頂狀態。,
perkAdvancedEngineeringChemistryStationCraftingTimeRank01Desc,progression,Perk,,,crafting time -10%,,,,,,製作時間-10％,,,,,,制作时间 -10%,製作時間 -10%,
perkAdvancedEngineeringChemistryStationCraftingTimeRank02Desc,progression,Perk,,,crafting time -20%,,,,,,製作時間-20％,,,,,,制作时间 -20%,製作時間 -20%,
perkAdvancedEngineeringChemistryStationCraftingTimeRank03Desc,progression,Perk,,,crafting time -30%,,,,,,製作時間-30％,,,,,,制作时间 -30%,製作時間 -30%,
perkAdvancedEngineeringChemistryStationCraftingTimeRank04Desc,progression,Perk,,,crafting time -40%,,,,,,製作時間-40％,,,,,,制作时间 -40%,製作時間 -40%,
perkAdvancedEngineeringChemistryStationCraftingTimeRank05Desc,progression,Perk,,,crafting time -50%,,,,,,製作時間-50％,,,,,,制作时间 -50%,製作時間 -50%,
perkAdvancedEngineeringWorkbenchCementMixerCraftingTimeName,progression,Perk,,,Refiner: Quick Combination,,,,,,精製業者：クイックコンビネーション,,,,,,精炼师: 快速组合,精煉師: 快速組合,
perkAdvancedEngineeringWorkbenchCementMixerCraftingTimeDesc,progression,Perk,,,Reduced item crafting time for workbenches and cement mixers.,,,,,,作業台とセメントミキサーのアイテム作成時間を短縮しました。,,,,,,降低工作台和水泥搅拌机的物品制作时间,降低工作台和水泥攪拌機的物品製作時間,
perkAdvancedEngineeringWorkbenchCementMixerCraftingTimeRankLongDesc,progression,Perk,,,"The ""Advanced Engineering"" skill must be upgraded to the highest level.",,,,,,「高度エンジニアリング」スキルは最高レベルにアップグレードする必要があります。,,,,,,限定「高级工程师」技能已经升级至顶状态。,限定「高級工程」技能已經升級至頂狀態。,
perkAdvancedEngineeringWorkbenchCementMixerCraftingTimeRank01Desc,progression,Perk,,,crafting time -14%,,,,,,製作時間-14％,,,,,,制作时间 -14%,製作時間 -14%,
perkAdvancedEngineeringWorkbenchCementMixerCraftingTimeRank02Desc,progression,Perk,,,crafting time -28%,,,,,,製作時間-28％,,,,,,制作时间 -28%,製作時間 -28%,
perkAdvancedEngineeringWorkbenchCementMixerCraftingTimeRank03Desc,progression,Perk,,,crafting time -42%,,,,,,製作時間-42％,,,,,,制作时间 -42%,製作時間 -42%,
perkAdvancedEngineeringWorkbenchCementMixerCraftingTimeRank04Desc,progression,Perk,,,crafting time -56%,,,,,,製作時間-56％,,,,,,制作时间 -56%,製作時間 -56%,
perkAdvancedEngineeringWorkbenchCementMixerCraftingTimeRank05Desc,progression,Perk,,,crafting time -70%,,,,,,製作時間-70％,,,,,,制作时间 -70%,製作時間 -70%,
